Java HotSpot(TM) 64-Bit Server VM (25.181-b13) for bsd-amd64 JRE (1.8.0_181-b13), built on Jul  7 2018 01:02:31 by "java_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 33554432k(1403700k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=268435456 -XX:MaxHeapSize=268435456 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
2020-10-28T20:44:03.705-0800: 0.109: [GC (Allocation Failure) [PSYoungGen: 65536K->10745K(76288K)] 65536K->21351K(251392K), 0.0073098 secs] [Times: user=0.01 sys=0.04, real=0.01 secs] 
2020-10-28T20:44:03.726-0800: 0.130: [GC (Allocation Failure) [PSYoungGen: 76281K->10735K(76288K)] 86887K->47459K(251392K), 0.0112560 secs] [Times: user=0.01 sys=0.08, real=0.01 secs] 
2020-10-28T20:44:03.745-0800: 0.149: [GC (Allocation Failure) [PSYoungGen: 76271K->10747K(76288K)] 112995K->69450K(251392K), 0.0083217 secs] [Times: user=0.02 sys=0.04, real=0.01 secs] 
2020-10-28T20:44:03.764-0800: 0.168: [GC (Allocation Failure) [PSYoungGen: 76224K->10741K(76288K)] 134926K->95014K(251392K), 0.0103929 secs] [Times: user=0.03 sys=0.06, real=0.01 secs] 
2020-10-28T20:44:03.782-0800: 0.186: [GC (Allocation Failure) [PSYoungGen: 75765K->10744K(76288K)] 160039K->118872K(251392K), 0.0099456 secs] [Times: user=0.03 sys=0.06, real=0.01 secs] 
2020-10-28T20:44:03.802-0800: 0.205: [GC (Allocation Failure) [PSYoungGen: 75850K->10735K(40448K)] 183977K->140697K(215552K), 0.0092469 secs] [Times: user=0.03 sys=0.05, real=0.01 secs] 
2020-10-28T20:44:03.815-0800: 0.219: [GC (Allocation Failure) [PSYoungGen: 40334K->16213K(58368K)] 170296K->151310K(233472K), 0.0024957 secs] [Times: user=0.01 sys=0.01, real=0.00 secs] 
2020-10-28T20:44:03.823-0800: 0.227: [GC (Allocation Failure) [PSYoungGen: 45787K->20860K(58368K)] 180884K->158066K(233472K), 0.0028924 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2020-10-28T20:44:03.831-0800: 0.235: [GC (Allocation Failure) [PSYoungGen: 50339K->28013K(58368K)] 187545K->168035K(233472K), 0.0036335 secs] [Times: user=0.03 sys=0.01, real=0.00 secs] 
2020-10-28T20:44:04.011-0800: 0.415: [Full GC (Ergonomics) [PSYoungGen: 29696K->15595K(58368K)] [ParOldGen: 174959K->175046K(175104K)] 204655K->190641K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0166971 secs] [Times: user=0.14 sys=0.00, real=0.01 secs] 
2020-10-28T20:44:04.030-0800: 0.434: [Full GC (Ergonomics) [PSYoungGen: 29422K->18045K(58368K)] [ParOldGen: 175046K->174971K(175104K)] 204468K->193017K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0167405 secs] [Times: user=0.14 sys=0.00, real=0.01 secs] 
2020-10-28T20:44:04.049-0800: 0.453: [Full GC (Ergonomics) [PSYoungGen: 29118K->19625K(58368K)] [ParOldGen: 174971K->174644K(175104K)] 204089K->194269K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0121155 secs] [Times: user=0.10 sys=0.00, real=0.02 secs] 
2020-10-28T20:44:04.063-0800: 0.467: [Full GC (Ergonomics) [PSYoungGen: 29611K->19570K(58368K)] [ParOldGen: 174644K->175077K(175104K)] 204255K->194647K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0188485 secs] [Times: user=0.17 sys=0.01, real=0.02 secs] 
2020-10-28T20:44:04.084-0800: 0.488: [Full GC (Ergonomics) [PSYoungGen: 29688K->21072K(58368K)] [ParOldGen: 175077K->174519K(175104K)] 204765K->195591K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0163397 secs] [Times: user=0.15 sys=0.00, real=0.02 secs] 
2020-10-28T20:44:04.102-0800: 0.506: [Full GC (Ergonomics) [PSYoungGen: 29583K->22642K(58368K)] [ParOldGen: 174519K->174617K(175104K)] 204103K->197259K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0156306 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-10-28T20:44:04.119-0800: 0.523: [Full GC (Ergonomics) [PSYoungGen: 29623K->23082K(58368K)] [ParOldGen: 174617K->174877K(175104K)] 204240K->197960K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0125098 secs] [Times: user=0.11 sys=0.00, real=0.02 secs] 
2020-10-28T20:44:04.132-0800: 0.536: [Full GC (Ergonomics) [PSYoungGen: 29370K->24862K(58368K)] [ParOldGen: 174877K->174808K(175104K)] 204248K->199671K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0189779 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2020-10-28T20:44:04.152-0800: 0.556: [Full GC (Ergonomics) [PSYoungGen: 29491K->25470K(58368K)] [ParOldGen: 174808K->174907K(175104K)] 204299K->200378K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0127900 secs] [Times: user=0.11 sys=0.00, real=0.01 secs] 
2020-10-28T20:44:04.166-0800: 0.570: [Full GC (Ergonomics) [PSYoungGen: 29586K->26807K(58368K)] [ParOldGen: 174907K->174813K(175104K)] 204494K->201621K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0070054 secs] [Times: user=0.05 sys=0.00, real=0.01 secs] 
2020-10-28T20:44:04.174-0800: 0.578: [Full GC (Ergonomics) [PSYoungGen: 29122K->27675K(58368K)] [ParOldGen: 174813K->174746K(175104K)] 203936K->202422K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0152420 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-10-28T20:44:04.189-0800: 0.593: [Full GC (Ergonomics) [PSYoungGen: 29036K->27675K(58368K)] [ParOldGen: 174746K->174746K(175104K)] 203783K->202422K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0024119 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-10-28T20:44:04.192-0800: 0.596: [Full GC (Ergonomics) [PSYoungGen: 29480K->28229K(58368K)] [ParOldGen: 174746K->174746K(175104K)] 204227K->202976K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0041195 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
2020-10-28T20:44:04.196-0800: 0.600: [Full GC (Ergonomics) [PSYoungGen: 29360K->27513K(58368K)] [ParOldGen: 174746K->174913K(175104K)] 204107K->202427K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0153110 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
2020-10-28T20:44:04.212-0800: 0.616: [Full GC (Ergonomics) [PSYoungGen: 29632K->27635K(58368K)] [ParOldGen: 174913K->174913K(175104K)] 204546K->202549K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0023512 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2020-10-28T20:44:04.215-0800: 0.619: [Full GC (Ergonomics) [PSYoungGen: 29692K->28194K(58368K)] [ParOldGen: 174913K->174737K(175104K)] 204606K->202931K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0161076 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
2020-10-28T20:44:04.231-0800: 0.635: [Full GC (Ergonomics) [PSYoungGen: 29574K->28295K(58368K)] [ParOldGen: 174737K->174676K(175104K)] 204311K->202972K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0102971 secs] [Times: user=0.09 sys=0.00, real=0.01 secs] 
2020-10-28T20:44:04.242-0800: 0.646: [Full GC (Ergonomics) [PSYoungGen: 29696K->28242K(58368K)] [ParOldGen: 174676K->174671K(175104K)] 204372K->202913K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0068690 secs] [Times: user=0.05 sys=0.00, real=0.00 secs] 
2020-10-28T20:44:04.250-0800: 0.654: [Full GC (Ergonomics) [PSYoungGen: 29468K->28035K(58368K)] [ParOldGen: 174671K->175043K(175104K)] 204139K->203078K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0124248 secs] [Times: user=0.10 sys=0.00, real=0.01 secs] 
2020-10-28T20:44:04.262-0800: 0.666: [Full GC (Ergonomics) [PSYoungGen: 29424K->28444K(58368K)] [ParOldGen: 175043K->174456K(175104K)] 204468K->202900K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0143388 secs] [Times: user=0.13 sys=0.00, real=0.01 secs] 
2020-10-28T20:44:04.277-0800: 0.681: [Full GC (Ergonomics) [PSYoungGen: 29408K->28588K(58368K)] [ParOldGen: 174456K->174456K(175104K)] 203865K->203044K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0021352 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2020-10-28T20:44:04.280-0800: 0.683: [Full GC (Ergonomics) [PSYoungGen: 29085K->28475K(58368K)] [ParOldGen: 174456K->174456K(175104K)] 203541K->202931K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0019471 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-28T20:44:04.282-0800: 0.686: [Full GC (Ergonomics) [PSYoungGen: 29457K->29120K(58368K)] [ParOldGen: 174456K->174456K(175104K)] 203913K->203576K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0020035 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2020-10-28T20:44:04.284-0800: 0.688: [Full GC (Ergonomics) [PSYoungGen: 29456K->29120K(58368K)] [ParOldGen: 174456K->174456K(175104K)] 203912K->203576K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0019166 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-28T20:44:04.286-0800: 0.690: [Full GC (Ergonomics) [PSYoungGen: 29654K->28510K(58368K)] [ParOldGen: 174456K->174838K(175104K)] 204110K->203348K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0193528 secs] [Times: user=0.17 sys=0.00, real=0.02 secs] 
2020-10-28T20:44:04.305-0800: 0.709: [Full GC (Ergonomics) [PSYoungGen: 29165K->29024K(58368K)] [ParOldGen: 174838K->174600K(175104K)] 204004K->203625K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0118305 secs] [Times: user=0.10 sys=0.00, real=0.01 secs] 
2020-10-28T20:44:04.318-0800: 0.722: [Full GC (Ergonomics) [PSYoungGen: 29591K->28986K(58368K)] [ParOldGen: 174600K->175013K(175104K)] 204192K->204000K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0202137 secs] [Times: user=0.18 sys=0.00, real=0.02 secs] 
2020-10-28T20:44:04.338-0800: 0.742: [Full GC (Ergonomics) [PSYoungGen: 29367K->29061K(58368K)] [ParOldGen: 175013K->174990K(175104K)] 204381K->204052K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0092805 secs] [Times: user=0.08 sys=0.00, real=0.01 secs] 
2020-10-28T20:44:04.347-0800: 0.751: [Full GC (Ergonomics) [PSYoungGen: 29668K->29097K(58368K)] [ParOldGen: 174990K->174990K(175104K)] 204659K->204088K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0021713 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2020-10-28T20:44:04.350-0800: 0.754: [Full GC (Ergonomics) [PSYoungGen: 29612K->29349K(58368K)] [ParOldGen: 174990K->174990K(175104K)] 204603K->204340K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0020142 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2020-10-28T20:44:04.352-0800: 0.756: [Full GC (Ergonomics) [PSYoungGen: 29688K->29212K(58368K)] [ParOldGen: 174990K->174990K(175104K)] 204678K->204203K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0020009 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2020-10-28T20:44:04.354-0800: 0.758: [Full GC (Ergonomics) [PSYoungGen: 29501K->29352K(58368K)] [ParOldGen: 174990K->174990K(175104K)] 204492K->204343K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0024285 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2020-10-28T20:44:04.357-0800: 0.761: [Full GC (Ergonomics) [PSYoungGen: 29648K->29496K(58368K)] [ParOldGen: 174990K->174990K(175104K)] 204639K->204487K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0020719 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2020-10-28T20:44:04.359-0800: 0.763: [Full GC (Ergonomics) [PSYoungGen: 29681K->29372K(58368K)] [ParOldGen: 174990K->174831K(175104K)] 204671K->204204K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0130616 secs] [Times: user=0.10 sys=0.00, real=0.02 secs] 
2020-10-28T20:44:04.372-0800: 0.776: [Full GC (Ergonomics) [PSYoungGen: 29510K->29284K(58368K)] [ParOldGen: 174831K->174831K(175104K)] 204342K->204116K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0026731 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2020-10-28T20:44:04.375-0800: 0.779: [Full GC (Allocation Failure) [PSYoungGen: 29284K->29284K(58368K)] [ParOldGen: 174831K->174812K(175104K)] 204116K->204097K(233472K), [Metaspace: 2711K->2711K(1056768K)], 0.0155608 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
Heap
 PSYoungGen      total 58368K, used 29696K [0x00000007bab00000, 0x00000007c0000000, 0x00000007c0000000)
  eden space 29696K, 100% used [0x00000007bab00000,0x00000007bc800000,0x00000007bc800000)
  from space 28672K, 0% used [0x00000007bc800000,0x00000007bc800000,0x00000007be400000)
  to   space 28672K, 0% used [0x00000007be400000,0x00000007be400000,0x00000007c0000000)
 ParOldGen       total 175104K, used 174812K [0x00000007b0000000, 0x00000007bab00000, 0x00000007bab00000)
  object space 175104K, 99% used [0x00000007b0000000,0x00000007baab72c0,0x00000007bab00000)
 Metaspace       used 2742K, capacity 4486K, committed 4864K, reserved 1056768K
  class space    used 299K, capacity 386K, committed 512K, reserved 1048576K
